text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time
https://www.dawn.com/world,World,"Syrian army declares ceasefire over, blames rebels",https://www.dawn.com/news/1284747/syrian-army-declares-ceasefire-over-blames-rebels,"""The truce was supposed to be a real chance to stop the bloodshed, but the terrorist groups flouted this agreement.”",Published,"19 Sep, 2016 11:02pm"
https://www.dawn.com/world,World,Kashmir dispute is rooted in genuine rejection of control by India,https://www.dawn.com/news/1284562/attack-on-indian-army,India’s automatic blaming of Pakistan for major violence in that country is very much a part of the problem.,Published,"19 Sep, 2016 10:40pm"
https://www.dawn.com/pakistan,Pakistan,"Military, judiciary must be subservient to parliament, says Achakzai",https://www.dawn.com/news/1284746/military-judiciary-must-be-subservient-to-parliament-says-achakzai,The nationalist leader said supremacy of the parliament guarantees a prosperous and a developed Pakistan.,Published,"19 Sep, 2016 08:48pm"
https://www.dawn.com/pakistan,Pakistan,Nawaz urges permanent UN members to ask India to stop bloodshed in held Kashmir,https://www.dawn.com/news/1284744/nawaz-urges-permanent-un-members-to-ask-india-to-stop-bloodshed-in-held-kashmir,The P5 countries should urge India to honour its human rights obligations and commitment to the Kashmiri people.,Updated,"19 Sep, 2016 08:05pm"
https://www.dawn.com/sport,Sport,Pakistan retains Azhar Ali as one-day skipper,https://www.dawn.com/news/1284743/pakistan-retains-azhar-ali-as-one-day-skipper,"Azhar has led Pakistan to 15 losses in 25 matches, with nine wins and one no result.",Published,"19 Sep, 2016 05:42pm"
https://www.dawn.com/pakistan,Pakistan,Pakistan fully prepared to respond to any threat: Gen Raheel,https://www.dawn.com/news/1284742/pakistan-fully-prepared-to-respond-to-any-threat-gen-raheel,"Army chief takes notice of ""hostile narrative being propagated by India"", says ISPR.",Updated,"19 Sep, 2016 05:50pm"
https://www.dawn.com/world,World,Thousands flock to Indian Himalayas for rare Buddhist festival,https://www.dawn.com/news/1284738/thousands-flock-to-indian-himalayas-for-rare-buddhist-festival,"Once every 12 years, the week-long festival commemorates the birth anniversary of Buddhist saint Naropa.",Published,"19 Sep, 2016 03:55pm"
https://www.dawn.com/pakistan,Pakistan,Human Rights Watch urges govt to halt hanging of mentally-ill man,https://www.dawn.com/news/1284739/human-rights-watch-urges-govt-to-halt-hanging-of-mentally-ill-man,Human Rights Watch urged Pakistan to halt the hanging of a prisoner declared insane,Published,"19 Sep, 2016 02:55pm"
https://www.dawn.com/world,World,India's poor fear 'rent-a-womb' industry shut down,https://www.dawn.com/news/1284730/indias-poor-fear-rent-a-womb-industry-shut-down,Government moves to close multi-million dollar surrogacy industry due to concerns women are being exploited.,Published,"19 Sep, 2016 01:13pm"
https://www.dawn.com/world,World,Putin's party scores crushing win in Russia parliament vote,https://www.dawn.com/news/1284736/putins-party-scores-crushing-win-in-russia-parliament-vote,"We can announce already with certainty that the party secured a good result, that it won, Putin said after polls closed.",Published,"19 Sep, 2016 01:11pm"
https://www.dawn.com/world,World,Palestinian stabs  Israeli police in Jerusalem and is shot: police,https://www.dawn.com/news/1284735/palestinian-stabs-israeli-police-in-jerusalem-and-is-shot-police,Police spokeswomen says the assailant was in his 20s and from east Jerusalem.,Published,"19 Sep, 2016 01:02pm"
https://www.dawn.com/sport,Sport,New Zealand recall Corey Anderson for India one-dayers,https://www.dawn.com/news/1284733/new-zealand-recall-corey-anderson-for-india-one-dayers,All-rounder Anderson hasn't played for New Zealand since February because of a back injury.,Published,"19 Sep, 2016 12:22pm"
https://www.dawn.com/sport,Sport,"F1 can’t be a ‘dictatorship’, says new boss",https://www.dawn.com/news/1284732/f1-cant-be-a-dictatorship-says-new-boss,"Under the takeover, flamboyant deal-maker Ecclestone remains as chief executive with Carey brought in as chairman.",Published,"19 Sep, 2016 12:16pm"
https://www.dawn.com/sport,Sport,Smith confident Starc ready for South Africa Test,https://www.dawn.com/news/1284731/smith-confident-starc-ready-for-south-africa-test,Steve Smith backs fast bowler Starc to recover from a “gruesome” leg wound and be fit for the first South Africa Test.,Published,"19 Sep, 2016 12:03pm"
https://www.dawn.com/sport,Sport,"India 148 in FIFA ranking, but fans lure investors and the Ronaldinhos",https://www.dawn.com/news/1284115/india-148-in-fifa-ranking-but-fans-lure-investors-and-the-ronaldinhos,Del Piero’s fees were more than the combined salary permitted for an entire team in the Pakistan Super League – $1.2m.,Updated,"19 Sep, 2016 11:57am"
https://www.dawn.com/pakistan,Pakistan,Rao Anwar challenges suspension in SHC,https://www.dawn.com/news/1284728/rao-anwar-challenges-suspension-in-shc,"Raid on Khawaja Izhar house was carried out in accordance with the law, claims SSP Anwar.",Updated,"19 Sep, 2016 02:50pm"
https://www.dawn.com/pakistan,Pakistan,Khurshid accuses govt of ignoring Mohmand mosque attack,https://www.dawn.com/news/1284720,Opposition leader calls for implementation of NAP.,Published,"19 Sep, 2016 10:32am"
https://www.dawn.com/world,World,Did you know? A gorgeous Priyanka presented an Emmy with Tom Hiddleston last night,https://images.dawn.com/news/1176261/did-you-know-a-gorgeous-priyanka-presented-an-emmy-with-tom-hiddleston-last-night,And she stunned in a scarlet Jason Wu gown at the red carpet - that's two wins!,Published,"19 Sep, 2016 09:07am"
https://www.dawn.com/pakistan,Pakistan,Pakistan and India: The art of peace,https://herald.dawn.com/news/1153532/pakistan-and-india-the-art-of-peace,India must proceed with caution when exploring strategies to end the threat of violence from Pakistan-based actors.,Published,"19 Sep, 2016 09:00am"
https://www.dawn.com/pakistan,Pakistan,Ruins of ‘ancient settlement’ near Badin discovered,https://www.dawn.com/news/1284614/ruins-of-ancient-settlement-near-badin-discovered,"Historians, locals named it the “mound of Nidhori” near Tarai town at a distance of about 31 kilometres from Badin city.",Updated,"19 Sep, 2016 09:25am"
https://www.dawn.com/pakistan,Pakistan,Scores of turtle remains found along Sukkur lake,https://www.dawn.com/news/1284615/scores-of-turtle-remains-found-along-sukkur-lake,"I found them dead on the vegetation along the water body. They were about 90 in number, says a villager.",Updated,"19 Sep, 2016 09:26am"
https://www.dawn.com/pakistan,Pakistan,Rangers unimpressed by Waseem Akhtar’s apology,https://www.dawn.com/news/1284616/rangers-unimpressed-by-waseem-akhtars-apology,'Rangers chief considered Mr Akhtar’s media talk as an attempt to make the ongoing Rangers-led operation controversial.',Updated,"19 Sep, 2016 09:16am"
https://www.dawn.com/pakistan,Pakistan,Newborn girl kidnapped at ASH,https://www.dawn.com/news/1284619/newborn-girl-kidnapped-at-ash,The police were trying to ascertain the identity of the woman kidnapper.,Updated,"19 Sep, 2016 09:22am"
https://www.dawn.com/business,Business,Whistleblowers prefer to keep lips sealed,https://www.dawn.com/news/1284623/whistleblowers-prefer-to-keep-lips-sealed,"Under the ‘Competition Regulation, 2014’ whistleblowers are eligible for rewards ranging from Rs200,000 to Rs2m",Updated,"19 Sep, 2016 09:36am"
https://www.dawn.com/business,Business,Money Market: Bank borrowing falls,https://www.dawn.com/news/1284624/money-market-bank-borrowing-falls,"Government raised Rs77.57bn from the auction of Market Treasury Bills, missing its target of Rs100.0bn.",Updated,"19 Sep, 2016 09:33am"
https://www.dawn.com/business,Business,Pakistan’s derivatives markets,https://www.dawn.com/news/1284625/pakistans-derivatives-markets,Investors’ interest in the country’s exchange-traded financial and commodities-based derivatives remains marginal,Updated,"19 Sep, 2016 09:31am"
https://www.dawn.com/business,Business,Banks ignore non-traditional SMEs,https://www.dawn.com/news/1284626/banks-ignore-non-traditional-smes,Only 5.3pc of all SMEs had regular access to bank finance by the end of CY15.,Updated,"19 Sep, 2016 09:29am"
https://www.dawn.com/business,Business,Rupee report: Rupee gains against dollar,https://www.dawn.com/news/1284627/rupee-report-rupee-gains-against-dollar,"The rupee closed the week at Rs104.61 and Rs104.63, gaining two paisas against the dollar.",Updated,"19 Sep, 2016 09:27am"
https://www.dawn.com/business,Business,A balance shift,https://www.dawn.com/news/1284628/a-balance-shift,ECC challenges Super Court ruling barring it from executing decisions without approval of the cabinet.,Updated,"19 Sep, 2016 09:24am"
https://www.dawn.com/business,Business,"Economic report card, yea or nay?",https://www.dawn.com/news/1284629/economic-report-card-yea-or-nay,"IMF feels that  economy is in a much better shape now than it was over three years ago, with a 4.7pc growth rate.",Updated,"19 Sep, 2016 09:19am"
https://www.dawn.com/pakistan,Pakistan,Incentives luring foreign investors to KP: Khattak,https://www.dawn.com/news/1284662/incentives-luring-foreign-investors-to-kp-khattak,CM says KP government is sincere in efforts to promote industrial sector in the province.,Updated,"19 Sep, 2016 10:01am"
https://www.dawn.com/pakistan,Pakistan,NGOs asked to inform Fata health directorate before starting projects,https://www.dawn.com/news/1284668/ngos-asked-to-inform-fata-health-directorate-before-starting-projects,"No NGO will be allowed to operate without an NOC from Army and a signed MoU with the directorate of health, Fata.",Updated,"19 Sep, 2016 10:00am"
https://www.dawn.com/pakistan,Pakistan,"Tortured by stepmother, minor girl dies in hospital",https://www.dawn.com/news/1284669/tortured-by-stepmother-minor-girl-dies-in-hospital,"The girl, 6, was shifted to Ayub Teaching Hospital Abbottabad by her uncle and grandfather in critical condition.",Updated,"19 Sep, 2016 09:44am"
https://www.dawn.com/pakistan,Pakistan,Kidnappers belonged to Al Qaeda Punjab: Ali Haider Gilani,https://www.dawn.com/news/1284677/kidnappers-belonged-to-al-qaeda-punjab-ali-haider-gilani,"The nation will have to unite to combat terrorism, says Haider Gilani.",Updated,"19 Sep, 2016 11:14am"
https://www.dawn.com/pakistan,Pakistan,PTI’s march on Raiwind: PML-N to stick to ‘carrot approach’,https://www.dawn.com/news/1284691/ptis-march-on-raiwind-pml-n-to-stick-to-carrot-approach,A senior official says the government would handle the rally softly.,Updated,"19 Sep, 2016 09:37am"
https://www.dawn.com/world,World,"In Turkey’s Konya, prosperity root of Erdogan popularity",https://www.dawn.com/news/1284596/in-turkeys-konya-prosperity-root-of-erdogan-popularity,The July 15 attempted coup only appears to have further bolstered the president’s popularity in the city.,Updated,"19 Sep, 2016 10:29am"
https://www.dawn.com/world,World,Brexit? What Brexit? EU on cruise control,https://www.dawn.com/news/1284597/brexit-what-brexit-eu-on-cruise-control,Britain’s plan to leave the European Union was at the heart of the meeting of the 27 other member states in Slovakia.,Updated,"19 Sep, 2016 08:14am"
https://www.dawn.com/world,World,Saudis accuse Iran of supplying weapons to Yemen rebels,https://www.dawn.com/news/1284703/saudis-accuse-iran-of-supplying-weapons-to-yemen-rebels,KSA urges the UN Security Council to impose sanctions on Tehran for violating an arms embargo.,Updated,"19 Sep, 2016 08:13am"
https://www.dawn.com/world,World,24pc of French Muslims oppose secular laws: study,https://www.dawn.com/news/1284707/24pc-of-french-muslims-oppose-secular-laws-study,Around 60 per cent of Muslims in France feel that girls should nonetheless be allowed to wear the headscarf in school.,Updated,"19 Sep, 2016 11:19am"
https://www.dawn.com/world,World,Syria truce in danger after US strike,https://www.dawn.com/news/1284709/syria-truce-in-danger-after-us-strike,"Sunday was the deadliest day of the truce so far, said the Syrian Observatory for Human Rights.",Updated,"19 Sep, 2016 08:02am"
https://www.dawn.com/pakistan,Pakistan,"Raiwind march on 30th, declares Imran",https://www.dawn.com/news/1284711/raiwind-march-on-30th-declares-imran,PTI chief calls for party unity amid evident fissures,Updated,"19 Sep, 2016 11:12am"
https://www.dawn.com/pakistan,Pakistan,Three army men gunned down in Peshawar,https://www.dawn.com/news/1284713/three-army-men-gunned-down-in-peshawar,"The army men were coming from a military dairy farm by van when they came under fire, SP Rural Shaukat Khan said.",Updated,"19 Sep, 2016 09:04am"
https://www.dawn.com/pakistan,Pakistan,AJK PM orders free delivery of life-saving drugs in public hospitals,https://www.dawn.com/news/1284716/ajk-pm-orders-free-delivery-of-life-saving-drugs-in-public-hospitals,Farooq Haider explains his priorities to journalists.,Updated,"19 Sep, 2016 08:26am"
https://www.dawn.com/pakistan,Pakistan,"PTI wants to create anarchy, says  PML-N leader",https://www.dawn.com/news/1284717/pti-wants-to-create-anarchy-says-pml-n-leader,PML-N leader says such protests may create hurdles in the implementation of the China-Pakistan Economic Corridor.,Updated,"19 Sep, 2016 08:38am"
https://www.dawn.com/pakistan,Pakistan,Alvi unsure about effectiveness of OECD convention,https://www.dawn.com/news/1284719/alvi-unsure-about-effectiveness-of-oecd-convention,PTI leader says that the govt’s response to Panama Papers leaks indicates its non serious attitude to the issue.,Updated,"19 Sep, 2016 08:45am"
https://www.dawn.com/pakistan,Pakistan,Sharif arrives for UNGA amid renewed tensions with India,https://www.dawn.com/news/1284721/sharif-arrives-for-unga-amid-renewed-tensions-with-india,India is expected to raise the Baloch issue to counter Pakistan’s position on Kashmir.,Published,"19 Sep, 2016 07:34am"
https://www.dawn.com/pakistan,Pakistan,Border security discussed,https://www.dawn.com/news/1284722/border-security-discussed,'Tribal people living along the Pak-Afghan border always play their due role in making the country’s defence stronger.',Updated,"19 Sep, 2016 09:03am"
https://www.dawn.com/pakistan,Pakistan,Civil-military differences hold up CPEC security plan,https://www.dawn.com/news/1284724/civil-military-differences-hold-up-cpec-security-plan,"It is feared that the issue, if not resolved at the earliest, could potentially affect the CPEC timelines.",Updated,"19 Sep, 2016 01:58pm"
https://www.dawn.com/sport,Sport,Cricket-loving city girls find handy playing outlet,https://www.dawn.com/news/1284582/cricket-loving-city-girls-find-handy-playing-outlet,The famous Kokan Ground in Karachi’s Bahadurabad area saw on Sunday a three-day long event Khelo Kricket come to an end.,Published,"19 Sep, 2016 07:02am"
https://www.dawn.com/sport,Sport,BCCI opens tender process for IPL broadcast rights,https://www.dawn.com/news/1284580/bcci-opens-tender-process-for-ipl-broadcast-rights,BCCI chief Anurag Thakur called the bid ‘historic’ as he presented the layout of the tender bid’s terms and conditions.,Published,"19 Sep, 2016 07:02am"
https://www.dawn.com/sport,Sport,New Pakistan manager hopes to have rapport with players,https://www.dawn.com/news/1284592/new-pakistan-manager-hopes-to-have-rapport-with-players,Wasim Bari pledged to develop camaraderie among members of the national side during series against West Indies in UAE.,Published,"19 Sep, 2016 07:01am"
https://www.dawn.com/sport,Sport,Afridi’s farewell put on hold — for now,https://www.dawn.com/news/1284593/afridis-farewell-put-on-hold-for-now,Shahid Afridi’s dream of being accorded a graceful retirement has been abruptly put on a backburner.,Published,"19 Sep, 2016 07:01am"
https://www.dawn.com/world,World,Hundreds of Qatar migrant workers 'unpaid for months',https://www.dawn.com/news/1284979/hundreds-of-qatar-migrant-workers-unpaid-for-months,"Indians comprise the largest single group of expatriates in Qatar, numbering around 545,000.",Published,"20 Sep, 2016 11:58pm"
https://www.dawn.com/world,World,Spanish Muslim student wins fight to study with hijab,https://www.dawn.com/news/1284971/spanish-muslim-student-wins-fight-to-study-with-hijab,"""I am more than happy because the only thing I wanted was to exercise my right to study,” says Takwa Rejeb.",Published,"20 Sep, 2016 10:58pm"
https://www.dawn.com/world,World,Pope Francis slams 'deafening silence of indifference' to war victims,https://www.dawn.com/news/1284970/pope-francis-slams-deafening-silence-of-indifference-to-war-victims,"“As we pray, it would be good if we all felt shame that humans, our brothers and sisters, are capable of doing this.”",Published,"20 Sep, 2016 10:38pm"
https://www.dawn.com/world,World,Turkey jails 45 students over 2012 anti-Erdogan protest,https://www.dawn.com/news/1284969/turkey-jails-45-students-over-2012-anti-erdogan-protest,The court in the capital Ankara sentenced each of the students to 10 months imprisonment.,Published,"20 Sep, 2016 09:47pm"
https://www.dawn.com/world,World,August shatters global heat records for 16th month in a row,https://www.dawn.com/news/1284968/august-shatters-global-heat-records-for-16th-month-in-a-row,The string of unusual heat across land and sea surfaces is the longest such streak in the 137-year record.,Published,"20 Sep, 2016 08:49pm"
https://www.dawn.com/world,World,Two out of five people in Somalia don't have enough food to eat: UN,https://www.dawn.com/news/1284967/two-out-of-five-people-in-somalia-dont-have-enough-food-to-eat-un,"Latest figures represent an increase of 300,000 food insecure people since Feb, says UN's humanitarian affairs office.",Published,"20 Sep, 2016 08:44pm"
https://www.dawn.com/world,World,Angelina Jolie files for divorce from Brad Pitt,https://images.dawn.com/news/1176273/angelina-jolie-files-for-divorce-from-brad-pitt,The Hollywood couple have been together for 12 years,Published,"20 Sep, 2016 08:22pm"
https://www.dawn.com/world,World,"Russia trying to recover past glory 'through force', says Obama",https://www.dawn.com/news/1284966/russia-trying-to-recover-past-glory-through-force-says-obama,"Obama, in his final address to UNGA, insists diplomacy is the only way to end the brutal five-year conflict in Syria.",Updated,"20 Sep, 2016 08:53pm"
https://www.dawn.com/pakistan,Pakistan,MQM's Nadeem Nusrat rejects 'minus Altaf' formula,https://www.dawn.com/news/1284964/mqms-nadeem-nusrat-rejects-minus-altaf-formula,Leaders in Pakistan dissociates itself from London based leadership following the August 22 speech.,Updated,"20 Sep, 2016 09:20pm"
https://www.dawn.com/pakistan,Pakistan,Two children killed as seminary roof collapses in Karachi,https://www.dawn.com/news/1284963/two-children-killed-as-seminary-roof-collapses-in-karachi,Injured and bodies were shifted to Jinnah Postgraduate Medical Center.,Updated,"20 Sep, 2016 10:20pm"
https://www.dawn.com/world,World,Two more Turkish troops killed in Syria,https://www.dawn.com/news/1284962/two-more-turkish-troops-killed-in-syria,"Erdogan said Turkey could create a 5,000-square-kilometre safe zone in Syria.",Published,"20 Sep, 2016 06:13pm"
https://www.dawn.com/pakistan,Pakistan,The blinding spiral in Kashmir,https://www.dawn.com/news/1284753/the-blinding-spiral-in-kashmir,"For all the flaunting of Mahatma Gandhi’s name, India has revealed a gargantuan appetite for inflicting violence.",Published,"20 Sep, 2016 06:07pm"
https://www.dawn.com/pakistan,Pakistan,IMF chief Christine Lagarde to visit Pakistan in October,https://www.dawn.com/news/1284959/imf-chief-christine-lagarde-to-visit-pakistan-in-october,This is the first visit by an IMF head to Pakistan in several years.,Updated,"20 Sep, 2016 08:17pm"
https://www.dawn.com/pakistan,Pakistan,Indian army claims to have foiled 'infiltration bid' in Uri sector,https://www.dawn.com/news/1284958/indian-army-claims-to-have-foiled-infiltration-bid-in-uri-sector,"Indian army officials earlier alleged cross-border exchange of fire, which was denied by Pakistani military sources.",Updated,"20 Sep, 2016 08:31pm"
https://www.dawn.com/world,World,German official charged with spying on Sikhs for India,https://www.dawn.com/news/1284957/german-official-charged-with-spying-on-sikhs-for-india,"Immigration official accused of ""espionage activity and violation of professional secrecy rules in 45 cases"".",Published,"20 Sep, 2016 04:40pm"
https://www.dawn.com/world,World,Malala Fund gets a shout-out from Stranger Things' Millie Bobbie Brown,https://images.dawn.com/news/1176269/malala-fund-gets-a-shout-out-from-stranger-things-millie-bobbie-brown,"In an Instagram video yesterday, Millie urged her followers to join Malala's #yesallgirls campaign",Published,"20 Sep, 2016 03:35pm"
https://www.dawn.com/pakistan,Pakistan,'The new chief minister is disappointing us': Alamgir Khan intensifies 'Fix it' campaign in Karachi,https://www.dawn.com/news/1284948/the-new-chief-minister-is-disappointing-us-alamgir-khan-intensifies-fix-it-campaign-in-karachi,Khan says will place trash bins near roadside garbage points in Karachi in new phase of 'Fix it' campaign.,Published,"20 Sep, 2016 03:14pm"
https://www.dawn.com/world,World,Clinton on combating terror: 'I know how to do this',https://www.dawn.com/news/1284943/clinton-on-combating-terror-i-know-how-to-do-this,"""We're going after the bad guys and we're going to get them, but we're not going to go after an entire religion.""",Published,"20 Sep, 2016 02:24pm"
https://www.dawn.com/pakistan,Pakistan,OIC contact group calls for settlement of Kashmir dispute in accordance with UNSC resolutions,https://www.dawn.com/news/1284945/oic-contact-group-calls-for-settlement-of-kashmir-dispute-in-accordance-with-unsc-resolutions,Sartaj Aziz regrets India's failure to reciprocate Pakistan's proposal of engagement for resolution of Kashmir dispute.,Published,"20 Sep, 2016 01:51pm"
https://www.dawn.com/sport,Sport,Spin maestro Saeed Ajmal rejects PCB’s farewell offer,https://www.dawn.com/news/1284947/spin-maestro-saeed-ajmal-rejects-pcbs-farewell-offer,"“I have proved my fitness in the T20 Cup. I should be given a chance. If I fail to perform, I will walk away myself.”",Published,"20 Sep, 2016 01:29pm"
https://www.dawn.com/sport,Sport,"West Indies wary of Pakistan challenge, says Badree",https://www.dawn.com/news/1284941/west-indies-wary-of-pakistan-challenge-says-badree,"“On their day, they can demolish any opposition, and we are wary of that challenge,” says the Windies leg-spinner.",Published,"20 Sep, 2016 12:10pm"
https://www.dawn.com/pakistan,Pakistan,New Google smartphone expected at Oct 4 event,https://www.dawn.com/news/1284935/new-google-smartphone-expected-at-oct-4-event,Google expected to showcase its own smartphone highlighting the prowess of the Nougat version of Android software.,Published,"20 Sep, 2016 11:59am"
https://www.dawn.com/world,World,Afghan-born suspect charged with attempted murder after NY bombing,https://www.dawn.com/news/1284932/afghan-born-suspect-charged-with-attempted-murder-after-ny-bombing,Ahmad Khan Rahami arrested after exchanging gun fire with police officers outside a New Jersey bar.,Published,"20 Sep, 2016 11:50am"
https://www.dawn.com/sport,Sport,Kohli’s India eye NZ scalp in 500th Test,https://www.dawn.com/news/1284938/kohlis-india-eye-nz-scalp-in-500th-test,Virat Kohli's team will begin their quest to regain the top spot in the world rankings against a dangerous New Zealand.,Published,"20 Sep, 2016 11:00am"
https://www.dawn.com/pakistan,Pakistan,Murtaza Bhutto — a murder unsolved,https://www.dawn.com/news/1284914,"For photographer Muhammad Azeem, one picture clicked in a hospital on the night of Sept 20, 1996, holds a deeper meaning",Published,"20 Sep, 2016 10:39am"
https://www.dawn.com/pakistan,Pakistan,How Pakistan should respond to a dangerous time,https://www.dawn.com/news/1284915,Pakistan is facing an exceptionally dangerous challenge in the region.,Published,"20 Sep, 2016 09:36am"
https://www.dawn.com/world,World,Modi wants Uri attack evidence to isolate Pakistan,https://www.dawn.com/news/1284913/modi-wants-evidence-to-isolate-pakistan,"Modi opted against any knee-jerk reaction to the Uri assault, reports say.",Published,"20 Sep, 2016 08:20am"
https://www.dawn.com/pakistan,Pakistan,Noted woman artiste seeks help to treat her ailing son,https://www.dawn.com/news/1284852/noted-woman-artiste-seeks-help-to-treat-her-ailing-son,"Noshaba Bibi appealed to philanthropists to assist her in treatment of her son, who is suffering from kidney disease.",Updated,"20 Sep, 2016 10:29am"
https://www.dawn.com/pakistan,Pakistan,Whistleblowers to get cash payouts,https://www.dawn.com/news/1284862/whistleblowers-to-get-cash-payouts,"Law on whistleblower protection, vigilance body sails through KP Assembly.",Updated,"20 Sep, 2016 10:31am"
https://www.dawn.com/pakistan,Pakistan,"‘Politicians, judiciary support military intervention in civil matters’",https://www.dawn.com/news/1284878/politicians-judiciary-support-military-intervention-in-civil-matters,Senator Farhatullah Babar calls for parliamentary committee to oversee security matters.,Updated,"20 Sep, 2016 10:01am"
https://www.dawn.com/pakistan,Pakistan,Registrations of over 100 NGOs cancelled,https://www.dawn.com/news/1284879/registrations-of-over-100-ngos-cancelled,The capital administration finds these NGOs inactive and non-functional.,Updated,"20 Sep, 2016 10:15am"
https://www.dawn.com/pakistan,Pakistan,Hearing in Mumbai attacks commission petition put off,https://www.dawn.com/news/1284881/hearing-in-mumbai-attacks-commission-petition-put-off,The hearing was adjourned due to the unavailability of representatives from the prosecution.,Updated,"20 Sep, 2016 10:19am"
https://www.dawn.com/pakistan,Pakistan,Disabled man running street library,https://www.dawn.com/news/1284888/disabled-man-running-street-library,"Imran Asim's library has a good collection of books on fiction, religion, history and literature.",Updated,"20 Sep, 2016 09:33am"
https://www.dawn.com/pakistan,Pakistan,Anti-graft protest not unconstitutional: Siraj,https://www.dawn.com/news/1284893/anti-graft-protest-not-unconstitutional-siraj,Haq advised the govt to check those talking of the use of force as otherwise it could lead to chaos and confrontation.,Updated,"20 Sep, 2016 09:36am"
https://www.dawn.com/pakistan,Pakistan,"Police officer-turned-novelist, Omar Shahid returns to work as SSP",https://www.dawn.com/news/1284827/police-officer-turned-novelist-omar-shahid-returns-to-work-as-ssp,"Omar became a police officer after his father’s assassination in 1997, and served police for 13 years.",Updated,"20 Sep, 2016 08:45am"
https://www.dawn.com/pakistan,Pakistan,"Man dies, wife, daughter injured in JPMC wall collapse",https://www.dawn.com/news/1284831/man-dies-wife-daughter-injured-in-jpmc-wall-collapse,The ill fated family was sitting on the footpath to take a breather when a section of JPMC boundary wall fell on them.,Updated,"20 Sep, 2016 08:56am"
https://www.dawn.com/pakistan,Pakistan,Outbreak feared if cleanliness drive not launched soon,https://www.dawn.com/news/1284835/outbreak-feared-if-cleanliness-drive-not-launched-soon,PMA warns against major outbreaks of bacterial infections if the govt continued to delay efforts to clean the city.,Updated,"20 Sep, 2016 09:08am"
https://www.dawn.com/pakistan,Pakistan,Yellow turtle found in Badin village,https://www.dawn.com/news/1284838/yellow-turtle-found-in-badin-village,"Bhurgari says that he, some other villagers spotted yellow turtles in ponds within the village a few days back.",Updated,"20 Sep, 2016 09:51am"
https://www.dawn.com/pakistan,Pakistan,Bilawal visits Khanpur to condole policeman’s death in suicide bomb blast,https://www.dawn.com/news/1284839/bilawal-visits-khanpur-to-condole-policemans-death-in-suicide-bomb-blast,The chief minister gave the appointment letter for the post of constable to elder son of slain policeman.,Updated,"20 Sep, 2016 09:22am"
https://www.dawn.com/pakistan,Pakistan,Cabinet approves clean-up operation against outlaws in katcha areas,https://www.dawn.com/news/1284841/cabinet-approves-clean-up-operation-against-outlaws-in-katcha-areas,The IGP tells the cabinet that terrorists are penetrating in Sindh from Balochistan to attack innocent people.,Updated,"20 Sep, 2016 09:28am"
https://www.dawn.com/world,World,Weakness at home hobbles once-powerful Merkel in Europe,https://www.dawn.com/news/1284785/weakness-at-home-hobbles-once-powerful-merkel-in-europe,"For nearly a decade, Merkel has been setting the direction in Europe.",Updated,"20 Sep, 2016 11:42am"
https://www.dawn.com/world,World,World leaders agree to help refugees settle,https://www.dawn.com/news/1284812/world-leaders-agree-to-help-refugees-settle,Resolution adopted to allow immigrants to work legally and help their children attend schools in their adopted homes.,Updated,"20 Sep, 2016 12:46pm"
https://www.dawn.com/world,World,"Modi enjoys strong public support, says poll",https://www.dawn.com/news/1284818/modi-enjoys-strong-public-support-says-poll,Indian PM enjoys public support with most people happy with his efforts to tackle corruption and other problems.,Updated,"20 Sep, 2016 12:49pm"
https://www.dawn.com/world,World,Saudis say 17 held after ‘IS plot’ foiled,https://www.dawn.com/news/1284821/saudis-say-17-held-after-is-plot-foiled,Interior ministry says 16 men and one woman are in custody.,Updated,"20 Sep, 2016 12:52pm"
https://www.dawn.com/sport,Sport,Depleted WI still a force in limited-overs cricket: Holder,https://www.dawn.com/news/1284787/depleted-wi-still-a-force-in-limited-overs-cricket-holder,Windies Test captain says they remain a powerful force in ODIs and T20s despite the absence of some top players.,Updated,"20 Sep, 2016 10:40am"
https://www.dawn.com/sport,Sport,Replacing captain no solution to ODI woes: Misbah,https://www.dawn.com/news/1284793/replacing-captain-no-solution-to-odi-woes-misbah,Misbah says players need more one-day games in domestic cricket to excel in cut-throat international contests.,Updated,"20 Sep, 2016 10:12am"
https://www.dawn.com/sport,Sport,"PHF looking forward to hosting teams from Argentina, China: Khalid",https://www.dawn.com/news/1284801/phf-looking-forward-to-hosting-teams-from-argentina-china-khalid,Oman squad’s visit termed crucial in reviving international hockey.,Updated,"20 Sep, 2016 10:42am"
https://www.dawn.com/business,Business,Index gains as small-cap stocks on a roll,https://www.dawn.com/news/1284776/index-gains-as-small-cap-stocks-on-a-roll,"The KSE-100 index gained 51 points, or 0.13 per cent, to close at its new all-time high 40,415 points.",Updated,"20 Sep, 2016 08:38am"
https://www.dawn.com/business,Business,PRA collection jumps by 27pc to Rs11.2bn,https://www.dawn.com/news/1284777/pra-collection-jumps-by-27pc-to-rs112bn,"The authority raised Rs6bn in June 2016, Rs5.44bn in July and Rs5.8bn in August.",Updated,"20 Sep, 2016 08:33am"
https://www.dawn.com/business,Business,Innovation vital to promote meat exports: Bosan,https://www.dawn.com/news/1284779/innovation-vital-to-promote-meat-exports-bosan,The minister says measures would be taken to facilitate the local meat industry to enhance meat exports.,Updated,"20 Sep, 2016 08:26am"
